"URL","Price","Brand","Size","Condition","Color","Color1","Color2","Material","Description","Favorites_Count","Upload_Date_Raw","Shipping_Cost","Shipping_Options_Count","Is_Boosted","Has_Buyer_Protection","Has_Item_Verification","Seller_User","Seller_Location","Last_Seen","Seller_Rating","Seller_Reviews_Count","Seller_distintivi","Seller_Is_Pro","Other_Items_Previewed_URLs","Brand_raw","Color_new"
"https://www.vinted.it/items/8887432958-mooie-beige-adidas-campus-maat-26",10,"adidas",26,"Ottime","Beige","Beige",NA,"ignoto","Mooie Adidas campus sneakers",8,"16 ore fa",2.89,1,FALSE,TRUE,FALSE,"jaxryyai","Capelle Aan Den Ijssel, Paesi Bassi",NA,4.7,120,"[]",FALSE,"https://www.vinted.it/items/8618356150-mooie-polo-vingino-maat-128|https://www.vinted.it/items/8754109968-mooie-polo-retour-maat-134140|https://www.vinted.it/items/8754129752-zwembroek-vingino-maat-128|https://www.vinted.it/items/8754164707-ralph-lauren-shirt-maat-128|https://www.vinted.it/items/8754183932-retour-short-maat-134-140|https://www.vinted.it/items/8754206711-vingino-short-maat-140|https://www.vinted.it/items/8754224082-mooi-shirt-tommy-hilfiger-maat-128|https://www.vinted.it/items/8754263035-broekje-nederlands-elftal-maat-128|https://www.vinted.it/items/8754286487-vingino-zwembroek-maat-128|https://www.vinted.it/items/8754308750-vingino-shirt-maat-128|https://www.vinted.it/items/8754327040-vingino-shirt-maat-140|https://www.vinted.it/items/8754347993-under-armour-dryfit-shirt-kind-maat-128134|https://www.vinted.it/items/8764385758-nike-sneakers-maat-365|https://www.vinted.it/items/8764398438-nike-maat-35|https://www.vinted.it/items/8764417503-under-armour-sneakers-maat-36|https://www.vinted.it/items/8764432844-mooie-under-armour-sneakers-maat-375|https://www.vinted.it/items/8787914853-on-cloud-sneakers-running-maat-39|https://www.vinted.it/items/8788269160-jurkje-maat-92|https://www.vinted.it/items/8887454397-adidas-campus-roze-maat-25|https://www.vinted.it/items/8887467343-adidas-campus-zwart-maat-25","adidas","Chiaro"
"https://www.vinted.it/items/8886490725-basket-nike-md-runner-2-taille-38",5,"nike",38,"Ottime","Rosa","Rosa",NA,"ignoto","Basket nike md runner 2 taille 38
Tres bon etat
Basket nike authentique
Envoie rapide et soignee
Transporteur mondial relay🚀
Transporteur chronopost🚀
Pas de vinted go
... altro",20,"18 ore fa",2.88,1,TRUE,TRUE,FALSE,"lulujak11","Villiers-le-Sec, Francia",NA,4.9,3975,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8883692693-haut-zara|https://www.vinted.it/items/8883716360-top-blanc-hm-creme|https://www.vinted.it/items/8883735134-top-avec-gilet-court-rose-cardigan|https://www.vinted.it/items/8883755149-jupe-longue-a-fleurs|https://www.vinted.it/items/8883771425-sac-a-main-pimkie-black-purse|https://www.vinted.it/items/8886442073-bottines-la-fee-maraboutee-taille-37|https://www.vinted.it/items/8887266499-chemise-a-carreaux-cedar-wood-state-taille-xl|https://www.vinted.it/items/8890138304-tee-shiry-dazy-taille-m|https://www.vinted.it/items/8890243071-tee-shirt-top-courts-dazy-taille-m-couleur-noir|https://www.vinted.it/items/8890306526-tops-courts-shein-taile-m|https://www.vinted.it/items/8890352424-tops-courts-shein-taille-m|https://www.vinted.it/items/8890416752-tops-courts-dazy-taille-m|https://www.vinted.it/items/8890481262-tops-courts-taille-m|https://www.vinted.it/items/8890540382-tee-shirt-dazy-taille-l|https://www.vinted.it/items/8890605851-tee-shirt-taille-s|https://www.vinted.it/items/8890664601-tee-shirt-shein-taille-m|https://www.vinted.it/items/8890801932-tee-shirt-shein-taille-m|https://www.vinted.it/items/8890869801-robe-shein-taille-m-couleur-noir|https://www.vinted.it/items/8890955199-tops-courts-shein-taille-38|https://www.vinted.it/items/8891426079-debardeur-shein-taille-m","nike","Colorato"
"https://www.vinted.it/items/8890041429-scarpe-disney-26",4,"Altro",26,"Ottime","Bianco, Rosa","Bianco","Rosa","ignoto","Scarpe ginnastica tg 26 Disney in ottime condizioni 
I lacci sono elasticizzari e hanno la chiusura a strappo.",2,"2 ore fa",1.69,1,FALSE,TRUE,FALSE,"sifol","Roma, Italia",NA,4.9,178,"[]",FALSE,"https://www.vinted.it/items/8752246210-vestito-mutandina-nuovo-con-maglia|https://www.vinted.it/items/8753064028-vestito-in-cotone|https://www.vinted.it/items/8753093763-vestito-zara|https://www.vinted.it/items/8753641436-vestito-estivo|https://www.vinted.it/items/8768509469-set-5-canottiere|https://www.vinted.it/items/8776561929-set-calzini|https://www.vinted.it/items/8776651164-top-jeans|https://www.vinted.it/items/8776694159-vestito-estivo|https://www.vinted.it/items/8784378499-vestito-cerimonia|https://www.vinted.it/items/8784413182-vestito-2-anni|https://www.vinted.it/items/8785503311-pantalone-bambina|https://www.vinted.it/items/8786647770-camicia-jeans|https://www.vinted.it/items/8787763871-pantalone-corto-ralph-lauren|https://www.vinted.it/items/8787890430-top-con-bretelline|https://www.vinted.it/items/8788011019-pantalone-corto-sundek|https://www.vinted.it/items/8788066372-playsuite|https://www.vinted.it/items/8788104413-vestito-estivo|https://www.vinted.it/items/8853915674-pantalone-corto|https://www.vinted.it/items/8853983585-vestito-cerimonia-elegante|https://www.vinted.it/items/8890871604-sandali","h&m","Multicolor"
"https://www.vinted.it/items/8887929645-nike-dunk-sb-x-supreme",250,"Altro",40,"Ottime","Nero, Rosso","Nero","Rosso","ignoto","Come da titolo vendo paio di Dunk x supreme, vendo causa taglia errata, le scarpe sono state indossate 3 volte.
Vendo con scatola originale e con alcuni gift della supreme. Prezzo trattabile no perdi tempo.
... altro",1,"15 ore fa",3.29,1,TRUE,TRUE,TRUE,"lele43770","Roseto Degli Abruzzi, Italia",NA,5,11,"[]",FALSE,NA,"supreme","Scuro"
"https://www.vinted.it/items/8887838499-nike-dunk",28,"nike",39,"Ottime","Rosa","Rosa",NA,"ignoto","Nike dunk in ottime condizioni 
Taglia 39",25,"15 ore fa",2.99,1,FALSE,TRUE,FALSE,"chiiiii00viinted",NA,NA,4.9,162,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8590851270-abito-da-cerimonia|https://www.vinted.it/items/8617191985-stivaletti-donna|https://www.vinted.it/items/8626991431-giacca-nera-basic|https://www.vinted.it/items/8651888190-t-shirt-nike|https://www.vinted.it/items/8677219095-pantaloncino-sportivo-nike|https://www.vinted.it/items/8677248558-jeans-zara|https://www.vinted.it/items/8679919916-top-zara|https://www.vinted.it/items/8737910301-orologio-da-parete|https://www.vinted.it/items/8762572763-scarpe-vans|https://www.vinted.it/items/8782655707-box-gioielli|https://www.vinted.it/items/8788047360-scarpe-nero-giardini|https://www.vinted.it/items/8788103079-scarpe-guess|https://www.vinted.it/items/8847241053-pelliccia-donna|https://www.vinted.it/items/8847546384-pochette-secchiello-dior|https://www.vinted.it/items/8848019028-stivaletti-donna|https://www.vinted.it/items/8850293662-cappello-new-era|https://www.vinted.it/items/8850350265-blazer-donna-zara|https://www.vinted.it/items/8868072682-top-zara|https://www.vinted.it/items/8874584554-borsa-marc-ellis|https://www.vinted.it/items/8884846859-cardigan-zara","nike","Colorato"
"https://www.vinted.it/items/8882541514-new-balance-uomo-size-425",25,"new balance",42.5,"Ottime","Multi","Multi",NA,"ignoto","New balance 42,5",24,"un giorno fa",3.29,1,TRUE,TRUE,FALSE,"kylecoussement12",NA,NA,5,302,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8813811102-dress-mini-rodini-abito-casual-bambina-mini-rodini|https://www.vinted.it/items/8823833043-abito-casual-vintage-size-l|https://www.vinted.it/items/8823847326-abito-casual-vintage-size-m|https://www.vinted.it/items/8824533887-t-shirt-konges-slojd-size-2y|https://www.vinted.it/items/8826017930-blouse-sfera-size-l|https://www.vinted.it/items/8853585748-top-zara-size-l|https://www.vinted.it/items/8853602561-top-hm-gingham-size-m|https://www.vinted.it/items/8862610476-jumpsuit-ankle-size-l-donna|https://www.vinted.it/items/8862712764-zara-trousers-timeless-size-18-24|https://www.vinted.it/items/8883453497-bicicletta-kikka-boo|https://www.vinted.it/items/8883567493-seggiolino-per-alimentazione-3-in-1-tino-kinderkraft","new balance","Multicolor"
"https://www.vinted.it/items/8888992757-hogan-shoes",45,"Altro",38,"Nuovo senza cartellino","Nero, Rosso","Nero","Rosso","ignoto","mai utilizzate, perfette, nuove di pacca.
numero 38
prezzo trattabile 
spedizione in 48h",4,"12 ore fa",3.29,1,TRUE,TRUE,FALSE,"rick131005","Gemona Del Friuli, Italia",NA,4.9,33,"[]",FALSE,"https://www.vinted.it/items/6360796071-cotton-pants-pt-torino|https://www.vinted.it/items/6651946634-libro-economia-aziendale-universita|https://www.vinted.it/items/6918781108-elegant-pants|https://www.vinted.it/items/8020534714-cappotto-nero-dea-studios|https://www.vinted.it/items/8074488492-pantaloni-neri-eleganti-da-donna|https://www.vinted.it/items/8333110122-women-flare-pants|https://www.vinted.it/items/8354891922-maglione-da-uomo-dondup|https://www.vinted.it/items/8435773321-leather-jacket-by-sword|https://www.vinted.it/items/8528878122-msm-studios-t-shirt|https://www.vinted.it/items/8595193785-completo-tuta-deha","hogan","Scuro"
"https://www.vinted.it/items/8883590232-adidas-spezial-azul-marino-zapatillas",64.35,"adidas",38,"Ottime","Blu marino","Blu marino",NA,"ignoto","💙 Zapatillas Adidas Spezial 
✨ Color azul marino con detalles blancos
👟 Súper cómodas y combinan con todo
🔥 Estilo retro muy buscado en 2026
📏 Talla 38
✅ Sin estrenar 
🧼 Limpias y cuidadas
💨 Envío rápido
Perfectas para looks urbanos, casual y streetwear 😍
... altro",58,"22 ore fa",2.55,1,TRUE,TRUE,FALSE,"mariaantoniom998","Gibraleon, Spagna",NA,5,11,"['Spedizione rapida']",FALSE,NA,"adidas","Scuro"
"https://www.vinted.it/items/8882750372-scarpe-vans",15,"vans",38,"Ottime","Nero, Bianco","Nero","Bianco","ignoto","scarpe Vans utilizzate pochissimo, come si può vedere dalla suola e dalla soletta, sono comode. 
vendo per misura troppo piccola",32,"un giorno fa",3.29,1,FALSE,TRUE,FALSE,"valentina_fassii","Verbania, Italia",NA,4.4,21,"[]",FALSE,"https://www.vinted.it/items/8882666622-felpa-originale-champion","vans","Multicolor"
"https://www.vinted.it/items/8883178226-scarpe-geox-bambina-n-24",7,"Altro",24,"Buone","Rosa","Rosa",NA,"ignoto","N. 24 Geox per bambina, con scatola",6,"un giorno fa",2.29,1,FALSE,TRUE,FALSE,"slimslim33","Scandicci, Italia",NA,5,72,"['Spedizione rapida']",FALSE,"https://www.vinted.it/items/5579236746-caschetto-protezione-morbida-per-bambina-nuovo|https://www.vinted.it/items/5594785636-sneakers-nike-air-max-n36|https://www.vinted.it/items/5619543807-piumino-benetton-1218-mesi-colore-lilla|https://www.vinted.it/items/5956799171-scarpe-chicco-flex-zone-n-20-usate-poche-volte|https://www.vinted.it/items/6215010567-ciabatte-everlast-rosa-n36|https://www.vinted.it/items/6312969281-set-17-pz-abbigliamento-estivo-bambina-18-mesi|https://www.vinted.it/items/6312979163-set-abbigliamento-estivo-bambina-9-mesi|https://www.vinted.it/items/6341505062-benetton-scarpine-n17-nuove|https://www.vinted.it/items/6341519782-ciabatte-everlast-n37|https://www.vinted.it/items/7737187079-piumino-champion-anni-1112|https://www.vinted.it/items/7737748967-lotto-2-paia-nike-numero-22|https://www.vinted.it/items/7737786438-lotto-25-paia-calzini-n3538|https://www.vinted.it/items/7737814049-borsone-palestra-nuovo|https://www.vinted.it/items/7737839505-scarpe-geox-bambina-n21|https://www.vinted.it/items/7738808992-2-organizzatori-per-armadio-ikea-skubb|https://www.vinted.it/items/7847801680-nike-air-force-1-nero-n36-e-mezzo|https://www.vinted.it/items/8285847228-sandali-chicco-flex-zone-n21-argento|https://www.vinted.it/items/8338446391-scarpine-bimba-chicco-flex-zone-n19|https://www.vinted.it/items/8385575357-lotto-7-articoli-estate-bambina-12-anni|https://www.vinted.it/items/8518220710-lotto-5-articoli-per-bambina-2-anni","geox","Colorato"
"https://www.vinted.it/items/8885901884-scarpe-uomo-adidas",19,"adidas",40,"Ottime","Grigio","Grigio",NA,"ignoto","Scarpe da uomo Adidas numero 40 grige",14,"18 ore fa",0,1,FALSE,TRUE,FALSE,"irynasikorskaya98","Italia",NA,NA,NA,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8886125818-borsa-rossa-da-donna-in-pelle|https://www.vinted.it/items/8886267491-giqcca-da-moto-leggera-revit|https://www.vinted.it/items/8886305003-ghiacchetta-da-donna|https://www.vinted.it/items/8890364140-jeans-neri|https://www.vinted.it/items/8890382366-jeans-donna-mango|https://www.vinted.it/items/8890401334-jeans-da-donna|https://www.vinted.it/items/8890425279-jeans-da-ragazza|https://www.vinted.it/items/8890444977-vestito-elegante-rosso|https://www.vinted.it/items/8890470193-abito-nero-elegante|https://www.vinted.it/items/8890493243-giacca-da-uomo-zara|https://www.vinted.it/items/8890514586-smanicato-da-donna|https://www.vinted.it/items/8890531865-maglione-lungo-da-donna|https://www.vinted.it/items/8890563861-maglione-da-donna|https://www.vinted.it/items/8890582218-veatito-leggero-da-donna|https://www.vinted.it/items/8890607580-maglione-da-donna|https://www.vinted.it/items/8890622620-pigiama-da-donna|https://www.vinted.it/items/8890647292-maglione-da-donna|https://www.vinted.it/items/8890675349-maglione-donna|https://www.vinted.it/items/8890694932-trench-da-donna|https://www.vinted.it/items/8890785848-vera-giacca-di-pelle-vintage","adidas","Scuro"
"https://www.vinted.it/items/8882852145-vans-old-skool-nere-38",55,"vans",38,"Ottime","Nero","Nero",NA,"ignoto","Nuove con cartellino
 Scatola originale
Taglia 38 EU",2,"un giorno fa",3.29,1,TRUE,TRUE,FALSE,"emilie_realee","Milano, Italia",NA,4.9,52,"[]",FALSE,"https://www.vinted.it/items/8051993575-traditional-tea-pot-used|https://www.vinted.it/items/8580033328-kiehls-rare-earth-deep-pore-cleansing-masque|https://www.vinted.it/items/8694496373-victorias-secret-borsa-trucco-fiorata-viola-come-nuova|https://www.vinted.it/items/8711135376-dior-addict-lip-maximizer-007-raspberry|https://www.vinted.it/items/8711535517-gants-moto-furygan-afs-6-cuir-neufs-taille-xl|https://www.vinted.it/items/8712051742-dc226-camara-digital-8k-ultra-hd|https://www.vinted.it/items/8812379188-wandf-borsa-da-viaggio-pieghevole|https://www.vinted.it/items/8814075256-alo-yoga-visor-perfetto-per-yoga-corsa-e-tennis|https://www.vinted.it/items/8822277010-console-portatile-r36s-trasparente-viola-64gb-quasi-nuova|https://www.vinted.it/items/8824072796-rhode-lip-tint-ribbon-10-ml-03-fl-oz|https://www.vinted.it/items/8831590495-dior-addict-lip-glow-butter-105-lychee-10ml-new-with-box|https://www.vinted.it/items/8831841263-kids-digital-camera-pink-fotocamera-digitale-per-bambini-rosa|https://www.vinted.it/items/8854535544-macchina-fotografica-digitale-per-bambini|https://www.vinted.it/items/8889231733-dior-addict-eau-fraiche-eau-de-toilette-100ml-brand-new-sealed","vans","Scuro"
"https://www.vinted.it/items/8887569877-adidas-spezial-grey-size-38",43.9,"adidas",38,"Ottime","Grigio","Grigio",NA,"ignoto","📏 | Size: 38 (EU) - Women's / Unisex
👟 | Brand: Adidas (Handball Spezial)
📦 | Shipping: Fast and carefully packaged
✨ | Condition: Brand New (Never Worn) ✅
⚠️ | Note: The original box is slightly dented/damaged, but the shoes are completely new and have never been worn!

💶 | The price is slightly negotiable if the offer is reasonable.
💬 | Feel free to send me a message for any questions or more pictures!

⚡ SHIPPED WITHIN 24H ⚡
... altro",17,"16 ore fa",1.95,1,TRUE,TRUE,FALSE,"timetodreambig",NA,NA,4.7,98,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/7102268521-bomber-19v69-italia-by-versace-noir-matelasse|https://www.vinted.it/items/8891190685-baskets-adidas-ozelia-excellent-etat|https://www.vinted.it/items/8891191693-vans-plateau-sneaker|https://www.vinted.it/items/8891223753-baskets-gabor-confort-38|https://www.vinted.it/items/8891247473-gazelle|https://www.vinted.it/items/8891250706-converse-daim|https://www.vinted.it/items/8891258225-vans-originales-talla-38-en-color-gris|https://www.vinted.it/items/8891265446-nike-air-max-270-rosas-mujer-t38|https://www.vinted.it/items/8891306657-adidas-campus-en-taille-38|https://www.vinted.it/items/8891318951-baskets-compensees-victoria-38-tissu-tartan-noir-et-bordeau|https://www.vinted.it/items/8891362133-asics-gel-nyc|https://www.vinted.it/items/8891397362-scarpe-hogan-donna-tg-38|https://www.vinted.it/items/8891397688-scarpe-new-balance-550|https://www.vinted.it/items/8891404618-nike-blazer|https://www.vinted.it/items/8891436952-sneakers-zara|https://www.vinted.it/items/8891437269-metallic-schuhe|https://www.vinted.it/items/8891439272-esprit-schuhe-damen-38|https://www.vinted.it/items/8891448925-baskets-montantes-gris-anthracite-a-clous-style-casual-chic|https://www.vinted.it/items/8891450537-basket-diesel|https://www.vinted.it/items/8891483318-scarpe-donna-teddy-smith-rosa|https://www.vinted.it/items/8891486802-baskets-findlay|https://www.vinted.it/items/8891492086-vans-grigie|https://www.vinted.it/items/8891492849-sneakers-campus|https://www.vinted.it/items/8891492963-puma-gympen-maat-38|https://www.vinted.it/items/8891496281-new-balance-9060","adidas","Scuro"
"https://www.vinted.it/items/8889515697-scarpe-victoria",5,"Altro",41,"Nuovo senza cartellino","Nero, Multi","Nero","Multi","Denim","Scarpe Victoria stile floreale mai utilizzate",6,"4 ore fa",2.29,1,FALSE,TRUE,FALSE,"vittoriaagira01","Villafranca Di Verona, Italia",NA,4.3,49,"[]",FALSE,"https://www.vinted.it/items/7868715925-nascosta-tra-i-fiori|https://www.vinted.it/items/7868730630-crescere-partecipando|https://www.vinted.it/items/7868997413-borsetta-ad-uncinetto|https://www.vinted.it/items/7869048561-orologio-da-polso|https://www.vinted.it/items/7869064164-pochette-valentino|https://www.vinted.it/items/7879106214-hip-hop-watch|https://www.vinted.it/items/7879137251-orologio-cluse|https://www.vinted.it/items/7879314930-set-occhiali-da-sole|https://www.vinted.it/items/7879638640-la-storia-infinita|https://www.vinted.it/items/8021379574-piastra-lisciante|https://www.vinted.it/items/8286500252-scarpe-da-ginnastica|https://www.vinted.it/items/8566683031-cover-iphone-15-pro-max|https://www.vinted.it/items/8677988834-le-meraviglie-del-mondo|https://www.vinted.it/items/8681164785-scarpe-eleganti-con-tacco|https://www.vinted.it/items/8681174051-cappello-hellas|https://www.vinted.it/items/8681184875-pochette-con-ricami-arabi|https://www.vinted.it/items/8681251603-scalda-collo|https://www.vinted.it/items/8709244938-il-crogiolo-americano|https://www.vinted.it/items/8742189525-inchiostro-bianco|https://www.vinted.it/items/8769354043-mini-piastra-professionale","victoria","Multicolor"
"https://www.vinted.it/items/8885677890-nike-air-max-muse",75,"nike",39,"Nuovo senza cartellino","Borgogna","Borgogna",NA,"ignoto","Größe: 39
Farbe: dunkelrot 
Nur zweimal getragen und deshalb in einem sehr guten und gepflegten Zustand. Die Schuhe sehen super aus und sind außerdem sehr bequem. 

Bei Fragen könnt ihr euch jederzeit gerne melden!
Preisvorschläge sind ebenfalls willkommen.
... altro",207,"19 ore fa",3.29,1,TRUE,TRUE,FALSE,"elissasharif","Gießen, Germania",NA,5,2,"[]",FALSE,"https://www.vinted.it/items/8890460784-knit-cape-jacket|https://www.vinted.it/items/8890745338-bershka-lederjacke","nike","Scuro"
"https://www.vinted.it/items/8885860699-converse-chuck-taylor-all-star-high",35,"converse",41,"Ottime","Nero, Bianco","Nero","Bianco","ignoto","Getragen, aber guter Zustand. Größe 41, schwarz.

#Converse #ChuckTaylor #ConverseAllStar
... altro",5,"19 ore fa",3.29,1,TRUE,TRUE,FALSE,"osk.sde","Vollersode, Germania",NA,5,28,"[]",FALSE,"https://www.vinted.it/items/7559119786-zara-sweater-grau|https://www.vinted.it/items/7559206183-zara-sweater-elegant|https://www.vinted.it/items/7559219418-zara-poloshirt-s|https://www.vinted.it/items/7559235076-zara-sweatshirt-beige|https://www.vinted.it/items/8359823245-zara-anzugshose-dunkelgrun-straightoversize|https://www.vinted.it/items/8359832940-zara-anzugshose-dunkelbraun-straightoversize|https://www.vinted.it/items/8735974383-design-nachttisch-stehlampe-beige|https://www.vinted.it/items/8820817361-caeser-messerblock-kuche-design-messerhalter|https://www.vinted.it/items/8833806164-panda-maske-rosa-mit-kopfband|https://www.vinted.it/items/8847633631-digitales-einstichthermometer-bartscher-wie-neu|https://www.vinted.it/items/8882549722-leichte-shorts-zara-hellblau|https://www.vinted.it/items/8882573798-uniqlo-chino-hose-creme|https://www.vinted.it/items/8882587651-zara-longsleeve-m|https://www.vinted.it/items/8883480181-klarstein-luftkuhler-ventilator-top-zustand|https://www.vinted.it/items/8883515637-skolyx-gat-sneaker-grau-silber|https://www.vinted.it/items/8885136062-massimo-dutti-leichte-jacke-navy|https://www.vinted.it/items/8891270206-design-nachttisch-stehlampe-creme-e27|https://www.vinted.it/items/8891286364-design-nachttisch-stehlampe-transparent-e27|https://www.vinted.it/items/8891302244-design-nachttisch-stehlampe-kupfer-e27|https://www.vinted.it/items/8891318621-design-nachttisch-stehlampe-weiss-e27","converse","Multicolor"
"https://www.vinted.it/items/8888476370-dior-tenis",170,"Marche di Lusso",44,"Discrete","Grigio","Grigio",NA,"ignoto","O meu filho não quer mais estão neste estado e sei que vale algum dinheiro porque é Dior",5,"14 ore fa",0,1,TRUE,TRUE,TRUE,"simaot46","Lisbon, Portogallo",NA,NA,NA,"[]",FALSE,"https://www.vinted.it/items/8845317668-meias-nike-confecionadas-a-mao|https://www.vinted.it/items/8881406514-bellissime-new-balance-991-usate|https://www.vinted.it/items/8881463334-new-balance-shoes|https://www.vinted.it/items/8883211721-nike-reacts-44|https://www.vinted.it/items/8883642199-jordan-retro-11-grey|https://www.vinted.it/items/8883714035-scarpe-air-force-1|https://www.vinted.it/items/8883976385-sneaker-grosse-44|https://www.vinted.it/items/8885225300-karhu-legacy-96-f806047-talla-44-rainy-day-celadon-green|https://www.vinted.it/items/8885611779-converse|https://www.vinted.it/items/8885842366-adidas-gazelle|https://www.vinted.it/items/8887099568-asics-gel-nyc-creamoyster-grey|https://www.vinted.it/items/8887213417-basket-puma|https://www.vinted.it/items/8887395214-lanvin-curb|https://www.vinted.it/items/8887705443-nike-air-force-1|https://www.vinted.it/items/8887737893-new-balance-577-yard-parck|https://www.vinted.it/items/8887784016-new-balance-2002r|https://www.vinted.it/items/8887851198-nike-terminator-high-georgetown-2003-vintage|https://www.vinted.it/items/8888053421-scarpe-nike|https://www.vinted.it/items/8888073868-scarpe-nike-air-force-1|https://www.vinted.it/items/8888918236-yeezy-boost-380|https://www.vinted.it/items/8888974085-saucony-omni-9|https://www.vinted.it/items/8889363326-new-balance-protection-pack-bleu-taille-44|https://www.vinted.it/items/8890247027-prada-america-cup-for-sole-swap|https://www.vinted.it/items/8890778865-deportivas-scalpers|https://www.vinted.it/items/8891493379-nike-air-max","dior","Scuro"
"https://www.vinted.it/items/8878240539-nike-air-max-90",65,"nike",38,"Ottime","Bianco, Rosa","Bianco","Rosa","ignoto","Sneakers basse
Vendute senza scatola originale
Indossate ma in ottime condizioni
Non spedisco con InPost",10,"un giorno fa",3.29,1,TRUE,TRUE,FALSE,"fla311",NA,NA,5,20,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8376233968-set-estivo-top-e-camicia|https://www.vinted.it/items/8383041950-vestito-lungo-estivo-in-seta-schiena-scoperta|https://www.vinted.it/items/8383701403-set-due-vestiti-a-costine|https://www.vinted.it/items/8386741122-jeans-vita-alta|https://www.vinted.it/items/8396067547-piumino-lungo-nero-terranova|https://www.vinted.it/items/8416295847-scarpe-vans-uomo|https://www.vinted.it/items/8416383118-nike-air-force-uomo|https://www.vinted.it/items/8426820687-set-5-body-neonata|https://www.vinted.it/items/8433326773-short-jeans-hm|https://www.vinted.it/items/8468527380-jeans-skinny-w27-l30|https://www.vinted.it/items/8468792549-top-pizzo|https://www.vinted.it/items/8491375314-camicia-jeans-donna|https://www.vinted.it/items/8504810926-giacca-scamosciata-stradivarius|https://www.vinted.it/items/8505702509-tacchi-rosa-con-lacci-primadonna|https://www.vinted.it/items/8541947638-cappotto|https://www.vinted.it/items/8642884942-camicia-a-righe-annodata|https://www.vinted.it/items/8742488907-vasetto-contenitore-vetro|https://www.vinted.it/items/8878964045-infradito-uomo|https://www.vinted.it/items/8883626400-costume-bikini-colors-corallo|https://www.vinted.it/items/8890660512-abito-costine-aderente","nike","Multicolor"
"https://www.vinted.it/items/8885370745-asics-sneakers",20,"asics",41.5,"Ottime","Verde, Panna","Verde","Panna","ignoto","Verkaufe diese Sneakers . 
Sind ein Mal angezogen, haben super Zustand :)",18,"19 ore fa",1.99,1,FALSE,TRUE,FALSE,"alsuschen","Dortmund, Germania",NA,4.9,70,"[]",FALSE,"https://www.vinted.it/items/6008751355-glitzer-kleid|https://www.vinted.it/items/6008880003-midi-kleid|https://www.vinted.it/items/6008887843-seiden-hemd-bluse|https://www.vinted.it/items/6008897258-sommerkleid-mit-wasserfall-ausschnitt|https://www.vinted.it/items/6078219554-zara-hoodie|https://www.vinted.it/items/6109237172-diesel-hemd|https://www.vinted.it/items/6246765867-weite-sommerhose-asos|https://www.vinted.it/items/6246900763-jeans-mini-rock|https://www.vinted.it/items/6246909501-cardigan-mango|https://www.vinted.it/items/6247010205-boyfriend-jeans-mit-schlitz|https://www.vinted.it/items/6288638304-oberteil-mit-cutout|https://www.vinted.it/items/7693552862-1box-original-pop-mart-labubu-the-monsters-big-into-energy|https://www.vinted.it/items/8885744615-asics-sneakers|https://www.vinted.it/items/8885827844-tommy-hilfiger-strickjacke|https://www.vinted.it/items/8885957795-zara-jeans-grau|https://www.vinted.it/items/8885982653-zara-hoodie|https://www.vinted.it/items/8886176163-reisecamping-rucksack|https://www.vinted.it/items/8886297813-handtasche-schwarz|https://www.vinted.it/items/8886549013-michael-kors-sneakers|https://www.vinted.it/items/8887354311-the-couture-club-twill-rivet-cargo-pants","asics","Multicolor"
"https://www.vinted.it/items/8890079357-basket-puma-pointure-42",14,"puma",42,"Ottime","Verde scuro, Bianco","Verde scuro","Bianco","ignoto","Basket puma 
Pointure 42
En très bon état et propre",4,"2 ore fa",2.83,1,FALSE,TRUE,FALSE,"severine59650","Saint-Maurice-de-Beynost, Francia",NA,4.8,560,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/7858492155-manga-my-hero-academia|https://www.vinted.it/items/7858514944-lot-deux-mangas-one-piecce|https://www.vinted.it/items/7895202490-lot-deux-nerf-blaster|https://www.vinted.it/items/8176409610-lot-de-34-cartes-disney-locarna|https://www.vinted.it/items/8339563535-parka-vertbaudet-pour-fille|https://www.vinted.it/items/8339812205-manteau-lainage-veste-longue|https://www.vinted.it/items/8348227984-sacoche-en-bandouliere-freegun|https://www.vinted.it/items/8351755703-sweat-a-capuche-fila|https://www.vinted.it/items/8380335087-veste-en-jeans-sans-manches-pour-fille|https://www.vinted.it/items/8478314914-sweat-a-capuche-creeks|https://www.vinted.it/items/8489894904-sac-a-dos-vans|https://www.vinted.it/items/8829506799-short-teddy-smith|https://www.vinted.it/items/8832133006-sweat-a-capuche-nike-neymar|https://www.vinted.it/items/8833572709-veste-running-femme-nike|https://www.vinted.it/items/8835724626-t-shirt-manches-courtes-le-coq-sportif|https://www.vinted.it/items/8835740229-t-shirt-le-coq-sportif-12-ans|https://www.vinted.it/items/8835754490-t-shirt-manche-courtes-ellesse|https://www.vinted.it/items/8835811976-polo-lacoste-vintage-taille-3|https://www.vinted.it/items/8855929538-lot-trois-livres-le-loup|https://www.vinted.it/items/8867891827-lot-deux-livres-niveau-cpce1","puma","Multicolor"
